Year,Month,Day,GHI
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,13
2019,10,27,4
2019,10,27,5
2019,10,27,6
2019,10,27,6
2019,10,27,7
2019,10,27,8
2019,10,27,9
2019,10,27,10
2019,10,27,17
2019,10,27,12
2019,10,27,28
2019,10,27,29
2019,10,27,29
2019,10,27,19
2019,10,27,18
2019,10,27,19
2019,10,27,63
2019,10,27,22
2019,10,27,27
2019,10,27,26
2019,10,27,34
2019,10,27,46
2019,10,27,40
2019,10,27,29
2019,10,27,63
2019,10,27,30
2019,10,27,30
2019,10,27,31
2019,10,27,30
2019,10,27,31
2019,10,27,31
2019,10,27,31
2019,10,27,31
2019,10,27,30
2019,10,27,29
2019,10,27,29
2019,10,27,28
2019,10,27,39
2019,10,27,26
2019,10,27,36
2019,10,27,32
2019,10,27,23
2019,10,27,21
2019,10,27,20
2019,10,27,18
2019,10,27,17
2019,10,27,16
2019,10,27,15
2019,10,27,13
2019,10,27,12
2019,10,27,11
2019,10,27,10
2019,10,27,9
2019,10,27,169
2019,10,27,46
2019,10,27,36
2019,10,27,90
2019,10,27,66
2019,10,27,44
2019,10,27,25
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,27,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,22
2019,10,28,41
2019,10,28,19
2019,10,28,27
2019,10,28,35
2019,10,28,45
2019,10,28,55
2019,10,28,66
2019,10,28,77
2019,10,28,72
2019,10,28,86
2019,10,28,99
2019,10,28,121
2019,10,28,103
2019,10,28,132
2019,10,28,133
2019,10,28,119
2019,10,28,127
2019,10,28,469
2019,10,28,118
2019,10,28,118
2019,10,28,89
2019,10,28,98
2019,10,28,126
2019,10,28,147
2019,10,28,158
2019,10,28,178
2019,10,28,183
2019,10,28,181
2019,10,28,187
2019,10,28,178
2019,10,28,167
2019,10,28,167
2019,10,28,156
2019,10,28,168
2019,10,28,181
2019,10,28,200
2019,10,28,206
2019,10,28,174
2019,10,28,141
2019,10,28,116
2019,10,28,116
2019,10,28,110
2019,10,28,105
2019,10,28,96
2019,10,28,76
2019,10,28,68
2019,10,28,59
2019,10,28,54
2019,10,28,56
2019,10,28,48
2019,10,28,22
2019,10,28,20
2019,10,28,17
2019,10,28,15
2019,10,28,12
2019,10,28,10
2019,10,28,8
2019,10,28,6
2019,10,28,4
2019,10,28,3
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,28,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,2
2019,10,29,3
2019,10,29,62
2019,10,29,6
2019,10,29,113
2019,10,29,9
2019,10,29,169
2019,10,29,197
2019,10,29,14
2019,10,29,51
2019,10,29,55
2019,10,29,66
2019,10,29,83
2019,10,29,85
2019,10,29,108
2019,10,29,96
2019,10,29,105
2019,10,29,137
2019,10,29,160
2019,10,29,178
2019,10,29,178
2019,10,29,138
2019,10,29,118
2019,10,29,111
2019,10,29,112
2019,10,29,143
2019,10,29,122
2019,10,29,151
2019,10,29,146
2019,10,29,109
2019,10,29,126
2019,10,29,142
2019,10,29,116
2019,10,29,88
2019,10,29,104
2019,10,29,104
2019,10,29,158
2019,10,29,167
2019,10,29,168
2019,10,29,208
2019,10,29,181
2019,10,29,134
2019,10,29,126
2019,10,29,95
2019,10,29,111
2019,10,29,133
2019,10,29,88
2019,10,29,82
2019,10,29,76
2019,10,29,69
2019,10,29,53
2019,10,29,38
2019,10,29,33
2019,10,29,202
2019,10,29,174
2019,10,29,20
2019,10,29,16
2019,10,29,91
2019,10,29,66
2019,10,29,43
2019,10,29,4
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,29,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,5
2019,10,30,13
2019,10,30,22
2019,10,30,32
2019,10,30,44
2019,10,30,25
2019,10,30,70
2019,10,30,34
2019,10,30,98
2019,10,30,96
2019,10,30,105
2019,10,30,107
2019,10,30,158
2019,10,30,182
2019,10,30,200
2019,10,30,168
2019,10,30,139
2019,10,30,214
2019,10,30,148
2019,10,30,136
2019,10,30,275
2019,10,30,124
2019,10,30,172
2019,10,30,142
2019,10,30,140
2019,10,30,125
2019,10,30,144
2019,10,30,160
2019,10,30,151
2019,10,30,155
2019,10,30,131
2019,10,30,119
2019,10,30,134
2019,10,30,102
2019,10,30,80
2019,10,30,74
2019,10,30,86
2019,10,30,93
2019,10,30,102
2019,10,30,81
2019,10,30,83
2019,10,30,89
2019,10,30,77
2019,10,30,58
2019,10,30,125
2019,10,30,126
2019,10,30,120
2019,10,30,94
2019,10,30,73
2019,10,30,34
2019,10,30,63
2019,10,30,73
2019,10,30,64
2019,10,30,55
2019,10,30,47
2019,10,30,39
2019,10,30,32
2019,10,30,25
2019,10,30,19
2019,10,30,13
2019,10,30,7
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,30,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,2
2019,10,31,3
2019,10,31,4
2019,10,31,5
2019,10,31,5
2019,10,31,6
2019,10,31,6
2019,10,31,7
2019,10,31,8
2019,10,31,40
2019,10,31,10
2019,10,31,41
2019,10,31,18
2019,10,31,37
2019,10,31,45
2019,10,31,22
2019,10,31,16
2019,10,31,19
2019,10,31,22
2019,10,31,47
2019,10,31,55
2019,10,31,34
2019,10,31,81
2019,10,31,70
2019,10,31,92
2019,10,31,70
2019,10,31,54
2019,10,31,53
2019,10,31,62
2019,10,31,89
2019,10,31,78
2019,10,31,57
2019,10,31,66
2019,10,31,85
2019,10,31,110
2019,10,31,28
2019,10,31,148
2019,10,31,188
2019,10,31,26
2019,10,31,106
2019,10,31,61
2019,10,31,142
2019,10,31,21
2019,10,31,17
2019,10,31,16
2019,10,31,53
2019,10,31,176
2019,10,31,59
2019,10,31,67
2019,10,31,48
2019,10,31,33
2019,10,31,10
2019,10,31,9
2019,10,31,9
2019,10,31,8
2019,10,31,7
2019,10,31,6
2019,10,31,5
2019,10,31,21
2019,10,31,4
2019,10,31,2
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,10,31,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,16
2019,11,1,35
2019,11,1,57
2019,11,1,84
2019,11,1,110
2019,11,1,138
2019,11,1,166
2019,11,1,195
2019,11,1,223
2019,11,1,251
2019,11,1,279
2019,11,1,306
2019,11,1,332
2019,11,1,357
2019,11,1,382
2019,11,1,405
2019,11,1,427
2019,11,1,448
2019,11,1,468
2019,11,1,486
2019,11,1,503
2019,11,1,518
2019,11,1,532
2019,11,1,544
2019,11,1,558
2019,11,1,567
2019,11,1,575
2019,11,1,581
2019,11,1,585
2019,11,1,588
2019,11,1,589
2019,11,1,588
2019,11,1,586
2019,11,1,582
2019,11,1,576
2019,11,1,569
2019,11,1,560
2019,11,1,549
2019,11,1,537
2019,11,1,523
2019,11,1,508
2019,11,1,491
2019,11,1,473
2019,11,1,454
2019,11,1,433
2019,11,1,411
2019,11,1,385
2019,11,1,361
2019,11,1,336
2019,11,1,310
2019,11,1,283
2019,11,1,256
2019,11,1,228
2019,11,1,199
2019,11,1,170
2019,11,1,142
2019,11,1,114
2019,11,1,87
2019,11,1,61
2019,11,1,38
2019,11,1,19
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,1,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,15
2019,11,2,32
2019,11,2,54
2019,11,2,79
2019,11,2,105
2019,11,2,133
2019,11,2,161
2019,11,2,190
2019,11,2,218
2019,11,2,246
2019,11,2,274
2019,11,2,301
2019,11,2,327
2019,11,2,352
2019,11,2,376
2019,11,2,399
2019,11,2,421
2019,11,2,442
2019,11,2,461
2019,11,2,480
2019,11,2,496
2019,11,2,512
2019,11,2,525
2019,11,2,538
2019,11,2,548
2019,11,2,558
2019,11,2,565
2019,11,2,571
2019,11,2,575
2019,11,2,578
2019,11,2,579
2019,11,2,578
2019,11,2,576
2019,11,2,572
2019,11,2,563
2019,11,2,556
2019,11,2,547
2019,11,2,536
2019,11,2,524
2019,11,2,510
2019,11,2,495
2019,11,2,479
2019,11,2,461
2019,11,2,442
2019,11,2,421
2019,11,2,400
2019,11,2,377
2019,11,2,353
2019,11,2,328
2019,11,2,302
2019,11,2,275
2019,11,2,248
2019,11,2,220
2019,11,2,192
2019,11,2,164
2019,11,2,135
2019,11,2,108
2019,11,2,81
2019,11,2,56
2019,11,2,34
2019,11,2,16
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,2,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,27
2019,11,3,47
2019,11,3,71
2019,11,3,96
2019,11,3,123
2019,11,3,151
2019,11,3,179
2019,11,3,207
2019,11,3,234
2019,11,3,261
2019,11,3,288
2019,11,3,314
2019,11,3,339
2019,11,3,363
2019,11,3,386
2019,11,3,408
2019,11,3,429
2019,11,3,448
2019,11,3,468
2019,11,3,485
2019,11,3,500
2019,11,3,514
2019,11,3,526
2019,11,3,536
2019,11,3,545
2019,11,3,553
2019,11,3,559
2019,11,3,563
2019,11,3,566
2019,11,3,567
2019,11,3,566
2019,11,3,564
2019,11,3,560
2019,11,3,554
2019,11,3,547
2019,11,3,538
2019,11,3,528
2019,11,3,515
2019,11,3,502
2019,11,3,229
2019,11,3,350
2019,11,3,158
2019,11,3,226
2019,11,3,228
2019,11,3,388
2019,11,3,204
2019,11,3,115
2019,11,3,185
2019,11,3,147
2019,11,3,142
2019,11,3,125
2019,11,3,108
2019,11,3,184
2019,11,3,76
2019,11,3,60
2019,11,3,102
2019,11,3,76
2019,11,3,51
2019,11,3,30
2019,11,3,14
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,3,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,26
2019,11,4,46
2019,11,4,70
2019,11,4,96
2019,11,4,123
2019,11,4,149
2019,11,4,177
2019,11,4,205
2019,11,4,233
2019,11,4,260
2019,11,4,286
2019,11,4,312
2019,11,4,337
2019,11,4,361
2019,11,4,383
2019,11,4,405
2019,11,4,426
2019,11,4,445
2019,11,4,463
2019,11,4,480
2019,11,4,495
2019,11,4,508
2019,11,4,518
2019,11,4,529
2019,11,4,538
2019,11,4,545
2019,11,4,551
2019,11,4,555
2019,11,4,558
2019,11,4,559
2019,11,4,555
2019,11,4,553
2019,11,4,549
2019,11,4,544
2019,11,4,537
2019,11,4,528
2019,11,4,517
2019,11,4,503
2019,11,4,490
2019,11,4,475
2019,11,4,459
2019,11,4,441
2019,11,4,422
2019,11,4,401
2019,11,4,380
2019,11,4,358
2019,11,4,334
2019,11,4,242
2019,11,4,227
2019,11,4,99
2019,11,4,129
2019,11,4,74
2019,11,4,63
2019,11,4,51
2019,11,4,41
2019,11,4,31
2019,11,4,37
2019,11,4,25
2019,11,4,14
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,4,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,11
2019,11,5,22
2019,11,5,34
2019,11,5,46
2019,11,5,60
2019,11,5,74
2019,11,5,90
2019,11,5,105
2019,11,5,121
2019,11,5,166
2019,11,5,122
2019,11,5,225
2019,11,5,100
2019,11,5,73
2019,11,5,52
2019,11,5,68
2019,11,5,100
2019,11,5,91
2019,11,5,177
2019,11,5,159
2019,11,5,122
2019,11,5,50
2019,11,5,135
2019,11,5,101
2019,11,5,103
2019,11,5,112
2019,11,5,49
2019,11,5,107
2019,11,5,64
2019,11,5,57
2019,11,5,71
2019,11,5,81
2019,11,5,31
2019,11,5,46
2019,11,5,43
2019,11,5,58
2019,11,5,70
2019,11,5,44
2019,11,5,60
2019,11,5,55
2019,11,5,56
2019,11,5,47
2019,11,5,19
2019,11,5,18
2019,11,5,22
2019,11,5,20
2019,11,5,26
2019,11,5,14
2019,11,5,28
2019,11,5,15
2019,11,5,13
2019,11,5,12
2019,11,5,26
2019,11,5,21
2019,11,5,17
2019,11,5,14
2019,11,5,6
2019,11,5,7
2019,11,5,4
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,5,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,21
2019,11,6,40
2019,11,6,63
2019,11,6,88
2019,11,6,114
2019,11,6,141
2019,11,6,170
2019,11,6,197
2019,11,6,225
2019,11,6,254
2019,11,6,281
2019,11,6,307
2019,11,6,332
2019,11,6,357
2019,11,6,380
2019,11,6,402
2019,11,6,422
2019,11,6,442
2019,11,6,461
2019,11,6,478
2019,11,6,493
2019,11,6,503
2019,11,6,515
2019,11,6,526
2019,11,6,536
2019,11,6,543
2019,11,6,549
2019,11,6,553
2019,11,6,556
2019,11,6,557
2019,11,6,557
2019,11,6,554
2019,11,6,550
2019,11,6,545
2019,11,6,537
2019,11,6,528
2019,11,6,518
2019,11,6,506
2019,11,6,489
2019,11,6,475
2019,11,6,458
2019,11,6,440
2019,11,6,422
2019,11,6,401
2019,11,6,380
2019,11,6,357
2019,11,6,333
2019,11,6,308
2019,11,6,283
2019,11,6,257
2019,11,6,230
2019,11,6,202
2019,11,6,175
2019,11,6,147
2019,11,6,120
2019,11,6,93
2019,11,6,68
2019,11,6,44
2019,11,6,24
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
2019,11,6,0
